1CozkMCmYx23LcdI,1
1D7ruKH0ss2ACwT8,1
1DUEmun3cqizJgOO,0
1EdzRj3FHfRuwF5D,1
1F8OaPHNcxbRDUqs,1
1FJcKaWC9MRiJKe6,1
1Fl6uNC475AXqD45,1
1FtSY5RycDwBPgcc,1
1G59KwZHryt8Dtwr,1
1GA5Y5gYPRwZNXIh,0
1GTAJWuY7Yw3L0Tw,1
1Gcpn40XcEehDaFa,1
1HB82jdvuy9fVNTb,1
1HdzcE4YmdFOZ2SI,1
1ICr2fIIbkNWUtsq,0
1J7GvFIM55Xyj6lN,1
1JPIVqXxONyxANVi,0
1L7cCc50BmUQobr7,1
1Ln3fM9KALWRkfKl,0
1McIMnzFnoMra0bc,0
1N1zeS0Ma1j769FC,0
1NWyaRTENbn4uieI,1
1NiM0xYigQDhi0Db,0
1OVyWB1fQ93x6MLd,1
1OwVbK8LrWomevGA,1
1Qh3GIxjn1YXx12R,0
1QwUNFAGRnrkrp0h,1
1RA6NZfon5KRxFHK,1
1TADWIH4zhU8pkam,0
1VfT2cSjtOheuOLE,1
1WD0Cegm46IRju3Q,1
1XUqZF3VnG7KcDkN,0
1XiT0Ks1Zzfr4aqy,1
1YZFv7LHStPb22kz,0
1ZdPQXzRWpKGPHBG,1
1ZgXX4jqWMpShUuc,1
1aCm7hRLPd7lO3z8,0
1bVEoMQ2GHbFu7ZV,1
1exitQcR0r3dPOBT,1
1eynUJyvMyZRq7yq,0
1fFBjwA3y27WVM1a,1
1fI5GUtdXWlkj43t,1
1gIsVUq5lQqDOgv9,1
1hE1qV86XoPrbSRG,1
1iGrwnUEt4pKoH7a,1
1iYyUVMtTAdY5QQQ,0
1iei51FDbOOpcMdE,1
1kGIpjYmpFDPAXj2,1
1kpzaIdbKHy9v8BK,1
1kzbuHDsgsvH1fK7,1
1lUVF5N2DoqXgJBz,1
1m9CGZg3tFDV4ua1,1
1mP78ryzVM4vCO2L,1
1mxjP1W2DJ5vB8wF,1
1oBVXiAwBg5tvHyi,1
1p0hUHwdUD15aMrr,1
1p2Ojs5FxMTCMCzo,1
1r7gzbP8PBOODDNh,1
1rPcvGE3QMJpDr5c,0
1rcqzppRV2PxyeWj,1
1uFCuKFThF9SG4lp,1
1uTLIIVWYSlFvhye,1
1uZVHK6iLhqfCB4e,0
1vicVfWJmWxhsJTa,0
1vqppKBtpsFfbF3R,1
1wCylWQc52gCKFaF,1
1x982QicjIz0j2mr,1
1xCiW5ChBkuN4DIv,1
1xIAlecJ4BbSc1gH,1
1xKsN3TAKEJgLdmk,0
1y1xxvoUH8hSOmUk,1
1y6fjIYt9YeSFP6Q,1
1yhBQg9rh6aCx673,0
1zcLBhXkfkWBJiBu,1
20Xrpb5fu7p35ePp,1
20ryDlcRZNObBCEY,1
21MnEKa59o6JzdYI,1
21ld4yCH3vGXG5EU,1
21lgKS04aAy02pvq,1
238FOnXleKNqvXj3,1
24Ip8SWYODKtNWN5,0
25dOSxwaWovXzVjD,0
27Td3EBJ9MvcNwXv,0
28n7AQgwoDphxjHO,1
28xBvh9FLERTxF5k,1
29EFMtZLuUo5ryAf,1
29bYPRlw7bTI4hLe,0
29tyGd4GWcZm9KNg,1
2AFOkOa44Vy2grcn,1
2AiEcFcB60Dik6eM,0
2Ao6tODnbWsnaZqO,1
2CN8ejeodGee4Qjt,0
2CdNN3hBCWVPeeYd,0
2DxaZPISNvbA4xpo,1
2FVapirqAhZOfxPT,0
2FWaGGkWdGXb6NeV,0
2FlMFam7OxYgjDsL,1
2G1sw4VP7KUWWrUa,0
2GQEUryrmSXGqj8Q,1
2HZK8fTxLGpLqgif,0
2Hn5RZdc8WmgffLw,1
2IEXlCiitp6NXE72,0
2JM5jGDUS4qcUQKT,0
2JXq7spgNtz5d2z4,1
2JuLzmyx8tmI9oqo,0
2KAILrsbWPExRdyo,0
2KepzaeisEqXRLdw,0
2KkJsXcKXLr1WwXE,0
2LjSRUTqNPrvzpcj,0
2PKDb0Owur6PwXxe,1
2Q8X3NZDzHb7Y5Ou,0
2QCUo7rUEKnjtx6V,1
2QT6rYB8AuhFirgg,0
2Qh6v0AyZsZjLzJQ,1
2RHrP2um0M1iidIg,1
2SOgZihkwpWgccn8,1
2U26HXczs4QZArv5,1
2UeehxlenfWM4gIU,1
2VeciQSjbDXCA1Cj,1
2Wemr7QQYWPHwqo4,1
2WyqIow9YwEqpE7b,1
2Y4n75b0wvGYeq4V,1
2YE8CM0AfIy6WI8r,1
2YT2g3qDy3NpwzQS,1
2Ya8v1H9okO4vAfB,1
2ZcXDdWSxlXYBaA4,0
2aL9yN5g0XtQqATy,1
2aZZLYNmbnVel19h,1
2bm3VRNLtCgm0CIF,0
2bm3w1bgj7l3zQcl,0
2cxP9ZqDVG2cDAd5,1
2drR5v8Q9q3NtVOD,1
2dtqtLuXvVmzf74i,1
2eKqvTlhOdJYbX7D,1
2f7zJwlgmogTOPUW,0
2f8CqElxrOLJmhAp,1
2gZXrMQVC70zF5rw,0
2gs7FyV4Z95ZQcQV,1
2h1DJxoo4jJXXE14,1
2hgmdeZ2e6laW933,1
2i9XEwmbHpXmGLbg,1
2iQ1bFi9J7dEa6kr,0
2jf4LJzCxZYElvIM,1
2jyGaTHr9ZgKN3dl,1
2lpDYB6jwbDZTCOj,0
2lx13xTVjkI2nDLn,0
2mrALs5RkRobXhNB,0
2n96OVjEqR3MAX8m,0
2nVvhWlrWJ0OWKAU,1
2nbYF5vI4hhAX4fe,0
2nkYzfGc6HtHBK8g,1
2o5C70TTXf2xxJbA,0
2oH0kngRB5pnxwHz,1
2okY6wyeDfbUhKEv,1
2oqa45WxLi584dIv,1
2pPKKuwzC8hjWeqd,0
2pSv2H2y1NuHFied,1
2qCcIjJ0Zvim6OjX,0
2rMDxyzd2n98wpXq,0
2rk5oby6bp3TrHSa,1
2rmiAyCHhDkXIUaP,0
2sgyBXTGYCMyp60M,1
2t1YQuh3fzgZIYe7,0
2t7T21xKwTHOyo0h,1
2tbgiu6P3MrCvkVT,1
2u1ikGaabhnmO1RO,1
2v3VXHsZ5VNJPHED,0
2w9O9VDxtsXuN9mO,1
2wzX4G2lwd8PPXBI,0
2x19h1pM4tNNqZJk,1
2xD3rEDsB2sTAfcE,1
2xIC2kdEQhGPR0La,1
2yPpSA8u9fSkpKDv,1
2zn9jJ27ZZK8LH31,1
30MiPzNsEbLI9FAw,1
30Yn8lJ7PZf3E2b0,1
314HiQPW94E7MNvG,1
31J7yy7MuR8xM1T3,1
31fxQQQ00V3SBxGX,1
31n7C7ERGqvNqk3i,1
328b1nBVP8NoGMFl,0
34IEuXf8wE0go5Ai,1
34XZRIMfy8n2RbGG,1
34ktpM3Sc0Qf3JDz,0
34wM2HCDLJVpNxCQ,0
36224H7n8q04H7Fg,1
36OPnuX9z0rScKu2,0
37ADFPVu7jheZhag,0
38EpxANvVWvJ7wq2,0
38jLJqvrJNaAipN6,1
38ngeO4b2XIRNLsA,0
39Ijp4ETO5dkdrsK,0
3AAmfn63FRJgReL3,0
3AVSFXG6ogJIbmca,1
3AyjWKnGLJeZSVaI,1
3B2VM40rSk4wYrSA,1
3Bi2l4zjro9Tm043,1
3D4DZFeYCZ6Wz1yi,1
3E5GlRn506a6PLR6,0
3Ek6a6vttZBWTdxR,0
3FRU7pkdT1u9o8lb,1
3FTmfaonYEnyxPpv,1
3FmCgdurrMpYkeyN,1
3GnPHicfpYHW3E0W,1
3H66s5NH7QFAWz43,1
3Iem0HMk7xVzJIVW,0
3Ir5xNxlbNiQ4LxD,1
3KArU3J3zseUIRll,1
3KGGM5dT83R9yDjp,1
3KL0omNbC3ApQmsz,1
3KRfpSB0HdL09iQw,1
3KTJBZdIqjdw8IzO,1
3LXn0zwHhmiwhmKY,1
3LexgQqBCVCmT9Uz,0
3NHWuf856T8EezrI,0
3OeiRhlKSqjcWhk4,1
3P3YQBFWOUbEhA8H,0
3Peo2mc71R8AMQed,1
3QS64z17TIHvE2qv,1
3Qi9fwoEiXUfr8Sf,0
3Qw9KJcqIDOkBhJC,0
3R0XThIO7pMXNIqQ,1
3S3YNf4FRLv5IKJB,0
3SK0ABCKcqaDjitV,1
3SeiI7935I5QhPHN,0
3UpsaaL9DsdXo8gD,1
3VD9bSacK1FdBL4S,0
3VzrANtzfClGFEsu,1
3WSG9Y55lbt8CX6y,1
3WZYGWzrXFNA6EKb,0
3Wbzj05uT9PCxgVx,1
3X174vprXChwRnO8,0
3X3IYUNyF9kIXBQf,1
3YDm5iIyEFExL7o3,1
3Yt09yNt2m7vdMcO,0
3Z2qFA7KGLNLGmG5,1
3ZaIFDy2Hr5ClMcz,0
3ZsUnWupmcdyLcdy,0
3Zw3VOzqNCyGA09b,1
3bMT56KYXYnWO5Fy,1
3bUnPc99QEWgJYUN,0
3brjrgprRybkRk3i,1
3buDIPxG3SahX6DU,1
3dAaFRkL9lWcSGh3,1
3dBvBO1BVlU37yul,0
3dLXfKrelYntSknp,1
3dayH15UVv7Peb3U,0
3eQ1HckrokGBuqX4,0
3fYzVvRLdbOifl8X,1
3fvCMw5AZobs0AMM,1
3hcKdWkOgIhdXLz9,1
3hjZL5jagryxsIjf,1
3huxiV7UM7pvzvoy,1
3i80IOn7X96vly5m,1
3iHburhfqDUwSUdA,0
3j9Tfbb8OXNihTjE,1
3jI8zGfbQGCpkCOW,1
3jYk9YXvGJSQ030S,1
3ksGHUjJL3WXQL5g,1
3moxovBd5UZuCKdH,1
3n9VktBA8gowM3Id,0
3nGR6uoBxYmpf2AF,1
3noxGx1pbn2uDrlZ,1
3ns0u5M9hfWN7BxI,0
3o1eRsqZS1V7BAdg,1
3olDKOBSAZANzdXt,0
3pMXGy2mocYk35Dh,1
3ph6UiF7FB0XAUlj,0
3piMPuv8yFFemYWk,1
3q3rzxDDnEYkWnZ8,0
3qMs9AumLI3erAtV,1
3rrcn4w5Eo1pheJX,0
3ruojZc3zxwXzRGM,1
3sAmH654DPAWQUM3,0
3sMVPvIxN4w2b3Ih,1
3sOW9Qtsh6hG8NWo,0
3sydAPDw1PwzWuot,0
3tBGaH9dLGkAJSyV,1
3tUIOsbRrnhgUsTb,1
3tbnm2HcYtuvI1Zn,1
3w4DG8N7kdR8mhYn,1
3wEhIk45mo3bwMAx,1
3wH7PMiGXSREc7mR,1
3wbusjXCNIiI167a,0
3xfyVZ8d5zGwO12Y,1
3yZo4ACmM5f2Z026,0
3yoTUIug93efbQcE,1
3yxvXjoWuDrUldZg,1
3z7sIhte5TZweYQj,0
401EsSq810RD4nPG,1
40Dp7G5wCRj4sNPH,0
40y5jPVW0zp5cWFj,1
415QnITXlQH45BTZ,0
41yJlQhUGtIYyZKX,1
41zoGPPzZ3ugqH9o,0
42Pl4jOBOJEUPSDg,1
43IrLC5GJHro6bV9,0
43VYTGHRMOThtv9t,1
44QPrzMwk6qPIU3A,1
44hm4C70ycUSJPiv,1
44sCCTt0tEGQXO37,1
44yhBIPu0pyslbYu,1
458CidAZJkQ3yitG,1
46aAPsA7Z1uGDolq,1
46plEkkzeQKB6syz,0
4764Q1dPLZI5ZV3J,1
47iJXNUWLJtqG90D,0
48LjOFBNUC7GjG9K,0
48SS7UV5ooN2PGas,1
4Afb5BkMcgk9fgj5,1
4BpCbqJr49zXxwr4,1
4Bxvtp71xVylvZ0a,0
4C855Ry32w7lQMPx,1
4CTrF72AtM9vXJZ4,0
4Far6V1l76glYN0a,1
4Fgt2AygHvD9ejyP,1
4G5fxtAxzsw4A4H0,1
4GlNE6PV5pWIAQrG,1
4H3zwChSzNgw6Q4g,0
4HKK3Zf9lQOosMsw,1
4HgIHRKtaqXJsxdP,0
4KImfHCHJyJspIdw,1
4KwJxK1LciGicsVc,1
4LlY3gyHw0dswWCx,1
4MFjLzY8gX31quOb,0
4NSivzrOUugJkwg9,0
4OeNYGOfSOLgennR,1
4P72yz7vqrip2Hq0,1
4PYrXNw3mjxpSA02,0
4QLzgLfndkpuqMwQ,1
4SMWbFdjuo9NRllO,1
4TC5r3V5TcJZ11Ul,1
4TDr5T30hCjrFtVC,0
4TPpD1AVIMMRGjgc,0
4U4u7SJu1liRUBLH,0
4UYSPXsXjOoIzgcw,0
4VI4cOHyvaxJZ0Dk,1
4YQh8hgYQArNWIQ5,0
4Z8Ui7e5GrDQEOe9,1
4ZMf60VjKoanz8iJ,0
4Zbt9sFiFYmxPMKW,0
4ZdfepjweGC1Kuja,0
4ZlgPSWlHHhZ0sQL,1
4ZxDUIvSGirQySJV,0
4bg1HaRVGcZ0uQbf,1
4bhC46ChsYPC4Ph1,1
4cOrx7vJ6kgdkg7C,1
4cQRYcv2mJkMwYOC,1
4dLLjoVxoAgcGEaT,1
4dulZlxxSFhASCdf,0
4eiBNOHNCXGb4uNV,1
4fGbfoyfOZsMajjk,1
4hcxmvlO7xbtcR5f,1
4hdTRIPUOzCppHcG,1
4hfHkbT8wMh1PjIs,1
4i0gEhG6LtekVilO,1
4ijDfSdexukSG98V,0
4iqJEJK4l2zdGv0x,0
4j0A0A2pmvd8IrIW,1
4jZM0X1QCmyfYKWB,0
4jmj0TVkVxacIhHw,1
4kv7V0KlOHPRWuEj,1
4lHVAxwzIbO1OWgW,1
4lPssFw9iiSeqwGP,1
4lVB1oe8VxPnfy3l,1
4lkofYOeJXa3s9tZ,1
4lmyfKqZxc26509z,0
4m89L8D5XNp8qwxM,0
4oAxftwD3UY4wIKf,1
4oIUeVoAw1VzdXE5,0
4pEU1EpUZqCFdPq6,0
4pqoxkEvymrv4YnP,0
4quaxdGGGjHSpLFC,0
4rCqEuTtaaEY70Bn,1
4rmXuij43rq6ggHX,1
4rnKO0mr86Al9Qek,0
4uVMUfl6Dk7iR1k0,1
4ueEoNdMhuer9Myt,0
4uicWamyiUHsjNJG,0
4utcB0ENKL61sGJ3,1
4wOmbR1MvQQhD0CG,1
4wkqvWSpi9maaqo1,1
4x21qRB1ZWlUjI4i,1
4xjCV8bGd20BB3NE,1
4xpps0c8jlkLTbc4,1
4ylFVLij70GoVBsd,0
4yvdsXQfscnscpuN,1
4zHVw6iz4DmT05FL,1
500esVUXF0YmNsLm,1
51OPBgK4yN89qZ77,1
51ae9zvbVIQQooor,1
51lyZRRFBG0e2HGi,1
51xHgCEfguWvOLos,1
52FvebtT7Bet1ISo,1
52yvGg7wGrQ4cKhb,0
539hQbheZxnyrqRj,1
53KXxBXwexo8QYgm,0
53pfTPEfdALVqklQ,0
53yaBnoYBOtJhmpv,0
544mTdbcJO5kZ4Bd,0
54LCOnmeyj28pvlX,0
54X1HtVwAWnNJ1vG,1
55bTMcRf8sCCJYed,1
560lLEC95kWESQEc,1
56DOw2AqF3x3Ph1S,1
56JAWOGcjw3ltm5K,1
56hIjqTk2ScLD96r,0
572Mu0m7icVDKZQm,1
57a4mpAIVyjIkYWP,0
587WgaykefGzEBir,1
587yT3lVF5J5CelU,1
58wtRpW2KLLTSVB7,0
59eZVekK6gpEoUVp,1
59mHTxvH5wbmMYWY,1
5AQ4RKEvtuR7dPy8,0
5AUW0XANMeTPv1tI,1
5D59lQQuKgTx8QH1,0
5Di38kULoUjcFHG7,1
5F5ZJXs8GtYt3adf,0
5FNNWci4T2m91d3k,1
5GHSbg5qLRP8dGc7,1
5GUDGCIAO6zSBCzu,1
5H4dhszGzcpvVRbI,1
5HAVVsQQpfWffsk7,1
5IMPiO9RkPdnTRZ5,0
5JVCbHsamOFH5yoB,0
5JWmOHBKZQip3Z1n,1
5Jvr8VjiHcTVDF9B,0
5KE8dV9KNbcwmD3h,1
5KpP6TtgQgdj3bge,0
5L5YdTSM6XpNlaq2,1
5MrST1Plx68DHxRE,0
5N50RDKfolWqEjRp,0
5NNyRc2fss9ZHhLp,1
5NvclCet6gnQTI9f,1
5OBsFiqKnwhw0fuh,1
5OIe6VIxpOStz17u,1
5OiwyIvARrclHnhd,0
5QgjWC1KNUwHuSWh,1
5R0eRCv2tfWJF4sW,1
5RFnfyQZzyoECroK,0
5UD724OfxnUNkmpn,0
5UG48Dq1AB7Tj3xO,1
5UPdBwi0AJEZ6rGT,1
5V2enPSwGDmBbBb6,0
5WdhCNNvR7tfSJvO,1
5WytYqmin5RlOKEL,1
5X7VIQc4zOCI4WxC,1
5YGvNVuP6moRrS4X,1
5YxHGleu3HolYIj8,1
5YyFE2jYbcLMG4hE,1
5ZGPa1OiHbf9qHrO,0
5aJGA8Y6zOLMSu0B,1
5aKR1vHGzYhITJLh,0
5aTQzYIyIJiO7O0o,1
5b8TZ3kkINdMpaPK,0
5bheiyuZgtlcKRz3,1
5bjl9VOGuk89fapr,0
5bt35pSiQFm0RXo7,0
5cN4Jevp7bIkmdip,0
5cNoKyVve90EPbfK,1
5caGoRYvJNeGXkPA,1
5d49aASD9KEHiS5N,1
5eBjGmsnwoxRLVSm,1
5eDwWZsLRX9cerpj,0
5ehQtFMY5u4kBKYA,1
5fWaGqO7m55P8nr2,1
5gPoEvhzUcAyi5KC,0
5gtew5y9aelVfYFd,1
5gvDJC2chOTjoWup,1
5hUZpjphB5avMcNP,1
5i5xWzK0WQVNohKb,1
5iD5LLDoZNBUAPnN,1
5iKrDbjHEdzKu0DJ,1
5iM9orv3nCJAN5Jr,1
5jceR1G92aQKz8v1,1
5kcYS5nz3HgoYE2h,1
5kvLsoCQN2ABVvvm,1
5osF2S3AQjLmTXkh,1
5pMbHb4oEmqUJRGh,0
5paDq1Rw5RJtFHVd,1
5pk8RiKMG3AHIflG,1
5qgXmo4jztq9ZlOs,0
5qwvvUwG8daRrVcT,1
5rKACgohsckLVa01,1
5rVEK4BGy7i30Z6W,0
5rsf5kAN7JGOoo8e,0
5rsqwbnUIQcbufpQ,1
5rtTClOtA5ZfC767,1
5siHYVYilMvEQUxJ,1
5sjya2Q4grCpJ792,1
5uSAI5xLwUvYHphx,0
5uiezFLGCO4XtxNV,0
5uypmzjF7AIacowl,1
5vUXQ3HZfWoqGye9,1
5vy1XRyf5lIp0lvP,0
5x3QZGzGPtVTHJ6f,0
5yhML39uoJODJKGD,1
5z8uOax5fLIUNuLd,1
5zWPuKNndqlionR7,1
60AGr9X8pPHzbpph,1
60rZWzPFwqgnwX9C,1
61jYic4fudwP3Mdh,1
621b5JYvkypVgHW9,1
63OGxktUj7abDsB5,1
644qpsRZypoh8apQ,0
65N7N1MNlN0HIKpr,1
65Rfhe6gPLvPJkJM,0
67GUOg8g4jv2m6eG,1
67KEcPGhOlutGuCe,1
67XA49zAkgBKRw03,0
67b5Chjmvx0lZ6BL,1
67jkTK55h53VNvLj,1
69KzV6nIjZIKOpdp,0
69iyPtGjXzC474gf,0
6AKqTLqIPFDyGcuq,1
6AgVPppnsDBw0iTu,1
6C0mkdyQUN2icOhP,0
6CO6tohPd8FW1L9S,1
6D5Z3z38sgL6Yft7,1
6DbwQlut0VxzoaAS,1
6DpNfTanm5PboQUG,1
6DqdDxyZ9if1TIqR,0
6EAYSX49uV18iM8z,0
6Ea82f2kH6OVEpbD,0
6EjhlNuTIQGgkRes,0
6Fp1khkdvQc7OanK,0
6GC7IRRUxdyLGUW4,0
6Gup4DiG7qfld2rZ,1
6HwI35eUWyzwC3oc,0
6IHjQSSviwem4ejn,1
6IS1J1WJogt8UdIV,1
6IVr6kaHxsLiqygW,1
6Iil4cezpNoxdhDY,1
6IvHxk9Ad6dlBy4O,0
6JHm3RAECJjGiYUp,0
6JV7SiMHFKIpStNg,1
6KZn3wqPGhcgTU5i,0
6MgzcC3Wq9eHaH3j,0
6OhAllJSauiC78UZ,1
6Pi9nZctBIjAHjwt,0
6Q26JOrt5UWzO9jt,1
6QXWqTMIUcVvVkIN,1
6QhckZVjRoeKk3gV,0
6QqbsJpeM7ImaG5E,1
6TbGMPiMO5ExQTvm,0
6UCpaLgwoKZz9JOL,1
6VYcLHyTLKu6k5q8,1
6YOs1ZU3rsYoqsSO,1
6YP7ktmQhzvqepoL,1
6ZklUaihHsRmspPo,1
6ZsmoCS1ZYIhgWTw,1
6a8q7EwVVbuMvQWm,1
6aRYZWKr84OV2Oeg,0
6c3vpBqTkmpGdiMk,0
6cfdpGqeRcmvDvuC,1
6dJ46ctusF8QsO0c,0
6dsanJIN8rJNELzY,1
6eb14Z9sH6KK2n8E,1
6hJNUBhtCntR1k6h,1
6hypT6LieS9NUz4j,1
6jLaUSUPQJxUMrQS,0
6jjwQ7iaxp0YKEgF,1
6kwr3NZeKLRSckrc,1
6lBGLbdj4KsvW8f3,1
6lphNyIaP9kGcGeM,0
6lvH0x0bUAVdT2Vl,0
6m6gel53LMR6hOxV,1
6mTeqN7r1BfZYM4a,1
6p3x4EQ4mxPmGyxv,1
6p7AuPBeijIdSBu2,1
6qEyYApllCkJ6g1B,1
6qHXmBomZ2CjgYrc,0
6qJ7Pd2hgSNIvtxv,1
6qbsXYAaiul2tjv7,1
6ql4jt1gZAUgCne6,0
6rASyQ624lU0W7HF,1
6rDZH5smGVOJxPBz,0
6rbOJxDkHkCfGghc,1
6riQPZGj2Ol5nqKy,0
6ryNGX504EEDB1XR,1
6sRfzyYJEdBOj9RD,1
6tWJrk5VUGW3v9eU,0
6uDq6RoBIaL48exs,1
6un6ZclGnRReYJp9,1
6uw3nHQGFjsGjBUc,1
6uxuTT2OwUrVvbgd,1
6vSwUPxMM3xixdl8,1
6vTA9ZJyzM4uabjW,0
6w4RLedPZulH3L0s,0
6wt5caESuPjeH1xX,1
6xK1LDgZBAsJxOjY,0
6xidHDKK81Owb6QF,1
6xzOJStCj1KTmqD2,0
6z0l8oYn08qUt8Eq,0
6z32QI2lkEcZ3FYQ,1
702KWpD2UdBf43Ax,1
70RPIXsRBuWHtzA7,1
70lsaJjTC4ZToRiZ,0
71O7neMu9Kbeycg2,1
71T5mrkr5ZKpGj5t,0
71W3sV8Dx4DnQcMG,0
72Ju5JDuM36XCGNE,0
72a6HWGlbmndM046,1
74excU4nds3hkDJC,0
75csszG1Tegj1ey2,1
75uzkLQVy4BiVxeC,1
75vFSn1t2o9uZUO5,1
76CStdTCzJPsqdTc,1
76zmbamaAIDtG1bY,0
77V4kizvh8ptHKs1,0
77l7kASVMPiH8CxS,0
77qb6CjzW8e8rAKl,0
78DnGAS5HpjWE7B4,0
78yxEvbSVGOytNGS,1
79Vywj2phM5I3yuG,1
79bb42b8vJD8isT1,0
79z8d00O2363uQpd,1
7AEc9wzMm9bQqota,1
7AHNKaOBxVoEbRLB,1
7AnKooJSpsyBRSlN,1
7Br2Wt1RpjePIAuv,0
7DUDI2ay7cutVP3l,1
7DdNOK7ZxaTttBL5,1
7Dk7cjJiCcT07J4S,1
7E3Bv9PL2IkiCuDK,0
7F9Ma0JcHS6tewvy,0
7FXY31XTLP8R4No7,1
7G1hcEeBHNhLChyv,1
7HIqMLdxipNSndFo,1
7IrqnU4YniehQcfC,1
7JRd0QXGJrBKfUt5,0
7K4IvO5VMfEvQAKj,1
7KZLPWyPz3rAtkMD,1
7LXxwv8M5uZvB9fH,0
7M5OfME91McnnnRh,0
7ME5dyRM7Zq1UeLJ,0
7MRf2I3adulPKzzw,1
7My3CYlqyY691bdb,1
7N9mPkcAHYBTC2KS,0
7NUlUqPrWmSwG0kt,1
7NvN1mQtVZlHeC8d,0
7O5AHp87oCvHOKV0,0
7PB68rx2zwwuhR1d,1
7PX60OscSgID1Mh0,1
7R4ddNDNhOkDORhb,1
7SOIdKzvgwvpVSjR,1
